Handle,Command,Title,Body HTML,Vendor,Type,Tags,Status,Published,Published Scope,Template Suffix,Top Row,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Cost,Variant Weight,Variant Weight Unit,Variant Inventory Policy,Variant Inventory Tracker,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Variant Metafield: custom.attachment_specs [json]
cid-compact-tractor-grapple-bucket,,,,,,,,,,,,Size,"66""",,,,,CTRB66,1024.65,1158.30,891.00,285,lb,continue,,manual,True,True,,,,"{""mpn"":""CTRB66"",""duty"":""compact_mini"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Compact Tractor Rock Bucket"",""width_in"":66,""weight_lbs"":285,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""CTRB66"",""family_handle"":""cid-compact-tractor-grapple-bucket"",""family_title"":""Compact Tractor Grapple Bucket""}"
cid-compact-tractor-grapple-bucket,,,,,,,,,,,,Size,"72""",,,,,CTRB72,1100.55,1244.10,957.00,310,lb,continue,,manual,True,True,,,,"{""mpn"":""CTRB72"",""duty"":""compact_mini"",""fits"":""Compact tractor quick-attach"",""brand"":""CID"",""family"":""Compact Tractor Rock Bucket"",""width_in"":72,""weight_lbs"":310,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""CTRB72"",""family_handle"":""cid-compact-tractor-grapple-bucket"",""family_title"":""Compact Tractor Grapple Bucket""}"
cid-compact-tractor-grapple-bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-rock-bucket-standard_c45a066b-56f8-4304-bc19-48d71c6d0073.webp?v=1782092041,2,Compact Tractor Grapple Bucket | Heavy Iron Supply Co,
cid-compact-tractor-grapple-rake,MERGE,Compact Tractor Grapple Rake,"<p><strong>Compact Tractor Grapple Rake</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, grapple",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,CTGR48,1269.60,1435.20,1104.00,277,lb,continue,,manual,True,True,,,,
cid-compact-tractor-grapple-rake,,,,,,,,,,,,Size,"54""",,,,,CTGR54,1355.85,1532.70,1179.00,299,lb,continue,,manual,True,True,,,,
cid-compact-tractor-grapple-rake,,,,,,,,,,,,Size,"60""",,,,,CTGR60,1439.80,1627.60,1252.00,334,lb,continue,,manual,True,True,,,,
cid-compact-tractor-grapple-rake,,,,,,,,,,,,Size,"63""",,,,,CTGR63,1527.20,1726.40,1328.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-grapple-rake,,,,,,,,,,,,Size,"66""",,,,,CTGR66,1524.90,1723.80,1326.00,342,lb,continue,,manual,True,True,,,,
cid-compact-tractor-grapple-rake,,,,,,,,,,,,Size,"72""",,,,,CTGR72,1652.55,1868.10,1437.00,378,lb,continue,,manual,True,True,,,,
cid-compact-tractor-manure-fork,MERGE,Compact Tractor Manure Fork,"<p><strong>Compact Tractor Manure Fork</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Manure Forks,"Agriculture, Compact Tractor, Manure Forks",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,CTMF48,1043.05,1179.10,907.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-skid-steer-x-treme-manure-fork-grapples_1_e3da5364-9885-400f-8237-28c4a060ed0d.png?v=1779315255,1,Compact Tractor Manure Fork | Heavy Iron Supply Co,
cid-compact-tractor-manure-fork,,,,,,,,,,,,Size,"54""",,,,,CTMF54,1094.80,1237.60,952.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-manure-fork,,,,,,,,,,,,Size,"60""",,,,,CTMF60,1147.70,1297.40,998.00,311,lb,continue,,manual,True,True,,,,
cid-compact-tractor-manure-fork,,,,,,,,,,,,Size,"66""",,,,,CTMF66,1252.35,1415.70,1089.00,340,lb,continue,,manual,True,True,,,,
cid-compact-tractor-manure-fork,,,,,,,,,,,,Size,"72""",,,,,CTMF72,1367.35,1545.70,1189.00,374,lb,continue,,manual,True,True,,,,
cid-compact-tractor-manure-fork-grapple,MERGE,Compact Tractor Manure Fork Grapple,"<p><strong>Compact Tractor Manure Fork Grapple</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Manure Forks,"Agriculture, Compact Tractor, Manure Forks",Active,TRUE,web,attachment,TRUE,Size,"54""",,,,,CTMFG54,2059.65,2328.30,1791.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-X-Treme-Duty-Fork-Grapple-Skid-Steer_f1608db5-30ba-4cdf-b8fe-d5240d239b1c.png?v=1779315255,1,Compact Tractor Manure Fork Grapple | Heavy Iron Supply Co,
cid-compact-tractor-manure-fork-grapple,,,,,,,,,,,,Size,"60""",,,,,CTMFG60,2097.60,2371.20,1824.00,404,lb,continue,,manual,True,True,,,,
cid-compact-tractor-manure-fork-grapple,,,,,,,,,,,,Size,"66""",,,,,CTMFG66,2189.60,2475.20,1904.00,516,lb,continue,,manual,True,True,,,,
cid-compact-tractor-manure-fork-grapple,,,,,,,,,,,,Size,"72""",,,,,CTMFG72,2283.90,2581.80,1986.00,527,lb,continue,,manual,True,True,,,,
cid-compact-tractor-rock-grapple,MERGE,Compact Tractor Rock Grapple,"<p><strong>Compact Tractor Rock Grapple</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, grapple",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,CTROKG48,1561.70,1765.40,1358.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-rock-grapple,,,,,,,,,,,,Size,"54""",,,,,CTROKG54,1597.35,1805.70,1389.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-rock-grapple,,,,,,,,,,,,Size,"60""",,,,,CTROKG60,1582.40,1788.80,1376.00,364,lb,continue,,manual,True,True,,,,
cid-compact-tractor-rock-grapple,,,,,,,,,,,,Size,"66""",,,,,CTROKG66,1615.75,1826.50,1405.00,397,lb,continue,,manual,True,True,,,,
cid-compact-tractor-rock-grapple,,,,,,,,,,,,Size,"72""",,,,,CTROKG72,1649.10,1864.20,1434.00,420,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-hyd,MERGE,Compact Tractor Snow Plow (Hydraulic),"<p><strong>Compact Tractor Snow Plow (Hydraulic)</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Snow Plows,"Compact Tractor, Snow Equipment, Snow Plows",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,CTSPLOW48,1913.60,2163.20,1664.00,437,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID_Compact_Tractor_Hydraulic_Snow_Plow.png?v=1779315255,1,Compact Tractor Snow Plow (Hydraulic) | Heavy Iron Supply Co,
cid-compact-tractor-snow-plow-hyd,,,,,,,,,,,,Size,"54""",,,,,CTSPLOW54,2009.05,2271.10,1747.00,453,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-hyd,,,,,,,,,,,,Size,"60""",,,,,CTSPLOW60,2021.70,2285.40,1758.00,485,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-hyd,,,,,,,,,,,,Size,"66""",,,,,CTSPLOW66,2063.10,2332.20,1794.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-hyd,,,,,,,,,,,,Size,"72""",,,,,CTSPLOW72,2103.35,2377.70,1829.00,516,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-hyd,,,,,,,,,,,,Size,"78""",,,,,CTSPLOW78,2151.65,2432.30,1871.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-hyd,,,,,,,,,,,,Size,"84""",,,,,CTSPLOW84,2199.95,2486.90,1913.00,548,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-hyd,,,,,,,,,,,,Size,"96""",,,,,CTSPLOW96,2341.40,2646.80,2036.00,552,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-man,MERGE,Compact Tractor Snow Plow (Manual),"<p><strong>Compact Tractor Snow Plow (Manual)</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Snow Plows,"Compact Tractor, Snow Equipment, Snow Plows",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,CTSPLOWM48,1719.25,1943.50,1495.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-heavy-duty-Manual_Snow_Plow_ff500fb1-0246-447c-ba8e-068973c1c84b.png?v=1779315255,1,Compact Tractor Snow Plow (Manual) | Heavy Iron Supply Co,
cid-compact-tractor-snow-plow-man,,,,,,,,,,,,Size,"54""",,,,,CTSPLOWM54,1817.00,2054.00,1580.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-man,,,,,,,,,,,,Size,"60""",,,,,CTSPLOWM60,1823.90,2061.80,1586.00,457,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-man,,,,,,,,,,,,Size,"72""",,,,,CTSPLOWM72,1913.60,2163.20,1664.00,500,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-man,,,,,,,,,,,,Size,"78""",,,,,CTSPLOWM78,2037.80,2303.60,1772.00,,,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-man,,,,,,,,,,,,Size,"84""",,,,,CTSPLOWM84,2079.20,2350.40,1808.00,519,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-man,,,,,,,,,,,,Size,"96""",,,,,CTSPLOWM96,2174.65,2458.30,1891.00,547,lb,continue,,manual,True,True,,,,
cid-compact-tractor-snow-plow-man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-heavy-duty-Manual_Snow_Plow_1_1b85b677-17d8-487a-b4d3-6a83ca4d8147.png?v=1779315255,2,Compact Tractor Snow Plow (Manual) | Heavy Iron Supply Co,
cid-concrete-bucket,MERGE,CID Concrete Bucket,"<p><strong>CID Concrete Bucket</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, bucket",Active,TRUE,web,attachment,TRUE,Size,1/2YCB,,,,,1/2YCB,1200.60,1357.20,1044.00,396,lb,continue,,manual,True,True,https://cdn.bfldr.com/71PUUW3G/at/fmkp4mf359m6wbxtjxhg3kv/Concrete_Cement_Bucket_1_-_CID.png?auto=webp&format=png,1,CID Concrete Bucket,
cid-concrete-bucket,,,,,,,,,,,,Size,1/2YCBWHC,,,,,1/2YCBWHC,1654.85,1870.70,1439.00,475,lb,continue,,manual,True,True,,,,"{""mpn"":""1/2YCBWHC"",""fits"":""Universal skid steer & compact track loader quick-attach"",""brand"":""CID"",""family"":""Concrete Bucket"",""capacity"":""1/2 cu yd"",""weight_lbs"":475,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""width_in"":1,""sku"":""1/2YCBWHC"",""family_handle"":""cid-concrete-bucket"",""family_title"":""CID Concrete Bucket""}"
cid-concrete-bucket,,,,,,,,,,,,Size,1YCB,,,,,1YCB,1409.90,1593.80,1226.00,460,lb,continue,,manual,True,True,,,,"{""mpn"":""1YCB"",""fits"":""Universal skid steer & compact track loader quick-attach"",""brand"":""CID"",""family"":""Concrete Bucket"",""capacity"":""1 cu yd"",""weight_lbs"":460,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""width_in"":1,""sku"":""1YCB"",""family_handle"":""cid-concrete-bucket"",""family_title"":""CID Concrete Bucket""}"
cid-concrete-bucket,,,,,,,,,,,,Size,1YCBWHC,,,,,1YCBWHC,1888.30,2134.60,1642.00,540,lb,continue,,manual,True,True,,,,"{""mpn"":""1YCBWHC"",""fits"":""Universal skid steer & compact track loader quick-attach"",""brand"":""CID"",""family"":""Concrete Bucket"",""capacity"":""1 cu yd"",""weight_lbs"":540,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""width_in"":1,""sku"":""1YCBWHC"",""family_handle"":""cid-concrete-bucket"",""family_title"":""CID Concrete Bucket""}"
cid-concrete-bucket,,,,,,,,,,,,Size,3/4YCB,,,,,3/4YCB,1305.25,1475.50,1135.00,425,lb,continue,,manual,True,True,,,,"{""mpn"":""3/4YCB"",""fits"":""Universal skid steer & compact track loader quick-attach"",""brand"":""CID"",""family"":""Concrete Bucket"",""capacity"":""3/4 cu yd"",""weight_lbs"":425,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""width_in"":3,""sku"":""3/4YCB"",""family_handle"":""cid-concrete-bucket"",""family_title"":""CID Concrete Bucket""}"
cid-concrete-bucket,,,,,,,,,,,,Size,3/4YCBWHC,,,,,3/4YCBWHC,1749.15,1977.30,1521.00,504,lb,continue,,manual,True,True,,,,"{""mpn"":""3/4YCBWHC"",""fits"":""Universal skid steer & compact track loader quick-attach"",""brand"":""CID"",""family"":""Concrete Bucket"",""capacity"":""3/4 cu yd"",""weight_lbs"":504,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""width_in"":3,""sku"":""3/4YCBWHC"",""family_handle"":""cid-concrete-bucket"",""family_title"":""CID Concrete Bucket""}"
cid-concrete-bucket,,,,,,,,,,,,Size,MINI1/4YCB,,,,,MINI1/4YCB,877.45,991.90,763.00,253,lb,continue,,manual,True,True,,,,
cid-demolition-grapple-bkt,MERGE,X-Treme Demolition Grapple Bucket - Heavy-Duty Attachment,"<p><strong>X-Treme Demolition Grapple Bucket - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Bucket, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,XDDGB72,4049.15,4577.30,3521.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-grapple-bucket-demolition_c80ba976-7d0f-4dcc-ab59-13d6d8e0061a.webp?v=1779040396,1,X-Treme Demolition Grapple Bucket | Heavy Duty Skid Steer Attachment,
cid-demolition-grapple-bkt,,,,,,,,,,,,Size,"78""",,,,,XDDGB78,4186.00,4732.00,3640.00,,,continue,,manual,True,True,,,,
cid-demolition-grapple-bkt,,,,,,,,,,,,Size,"84""",,,,,XDDGB84,4324.00,4888.00,3760.00,1303,lb,continue,,manual,True,True,,,,
cid-demolition-grapple-bkt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-DEMOLITION-GRAPPLE-BUCKET__89712.png?v=1779306184,2,X-Treme Demolition Grapple Bucket | Heavy Duty Skid Steer Attachment,
cid-dozer-blade,MERGE,CID Dozer Blade,"<p><strong>CID Dozer Blade</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, blade",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,4WD72,3774.30,4266.60,3282.00,835,lb,continue,,manual,True,True,,,,
cid-dozer-blade,,,,,,,,,,,,Size,"84""",,,,,4WD84,3947.95,4462.90,3433.00,853,lb,continue,,manual,True,True,,,,
cid-dozer-blade,,,,,,,,,,,,Size,"96""",,,,,4WD96,4121.60,4659.20,3584.00,860,lb,continue,,manual,True,True,,,,
cid-dozer-blade,,,,,,,,,,,,Size,"72""",,,,,6WD72,5076.10,5738.20,4414.00,1052,lb,continue,,manual,True,True,,,,
cid-dozer-blade,,,,,,,,,,,,Size,"84""",,,,,6WD84,5249.75,5934.50,4565.00,1108,lb,continue,,manual,True,True,,,,
cid-dozer-blade,,,,,,,,,,,,Size,"96""",,,,,6WD96,5423.40,6130.80,4716.00,1157,lb,continue,,manual,True,True,,,,
cid-excavator-adaptor-plate,MERGE,Excavator Adaptor Plate,"<p><strong>Excavator Adaptor Plate</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, auger",Active,TRUE,web,attachment,TRUE,Size,EXAM,,,,,EXAM,280.60,317.20,244.00,,,continue,,manual,True,True,,,,
cid-excavator-bucket-10k,MERGE,"Excavator Bucket – Under 10,000 lb Machines","<p><strong>Excavator Bucket – Under 10,000 lb Machines</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Excavator Buckets,"Excavator Bucket, Excavator Buckets, Mini Excavator",Active,TRUE,web,attachment,TRUE,Size,"16""",,,,,1CL3-16,727.95,822.90,633.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/X-treme_Tractor_Bucket_-_CID_b03b0cdb-cc96-4f90-8ff2-4218161f88a5.png?v=1779315256,1,"Excavator Bucket – Under 10,000 lb Machines | Heavy Iron Supply Co","{""mpn"":""1CL3-16"",""fits"":""Mini excavator pin-on (model-specific mount)"",""brand"":""CID"",""family"":""Excavator Bucket"",""width_in"":16,""weight_lbs"":50,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":false,""sku"":""1CL3-16"",""family_handle"":""cid-excavator-bucket-10k"",""family_title"":""Excavator Bucket \u2013 Under 10,000 lb Machines""}"
