product_id,sku,supplier_sku,shopify_sku,title,product_type,track_size_id,pattern,cost,price,qty_available,weight_lbs,product_url,source_systems
prd_bs4008652bxd,BS4008652BXD,BS4008652BXD,,"16"" Bridgestone Extreme Duty Block Pattern Rubber Track (400x86Bx52)",Rubber Track,ts_400x86bx52,Block Pattern,,1396,45,,https://www.mwedealers.com/16-Bridgestone-Extreme-Duty-Block-Pattern-Rubber-Track-400x86Bx52,supplier_products
prd_bs4008652xdmb,BS4008652XDMB,BS4008652XDMB,,"16"" Bridgestone Extreme Duty Multi-Bar Pattern Rubber Track (400x86Bx52)",Rubber Track,ts_400x86bx52,Multi-Bar Pattern,,1396,4,,https://www.mwedealers.com/16-Bridgestone-Extreme-Duty-Multi-Bar-Pattern-Rubber-Track-400x86Bx52,supplier_products
prd_bs4008653bxd,BS4008653BXD,BS4008653BXD,,"16"" Bridgestone Extreme Duty Block Pattern Rubber Track (400x86Bx53)",Rubber Track,ts_400x86bx53,Block Pattern,,1437,18,,https://www.mwedealers.com/16-Bridgestone-Extreme-Duty-Rubber-Track-400X86X53,supplier_products
prd_bs4008653mbxd,BS4008653MBXD,BS4008653MBXD,,"16"" Bridgestone Extreme Duty Multi-Bar Pattern Rubber Track (400x86Bx53)",Rubber Track,ts_400x86bx53,Multi-Bar Pattern,,1437,10,,https://www.mwedealers.com/16-Bridgestone-Extreme-Duty-Multi-Bar-Rubber-Track-400x86Bx53,supplier_products
prd_bs4008656bxd,BS4008656BXD,BS4008656BXD,,"16"" Bridgestone Extreme Duty Block Pattern Rubber Track (400x86Bx56)",Rubber Track,ts_400x86bx56,Block Pattern,,1557,0,,https://www.mwedealers.com/16-Bridgestone-Block-Pattern-Rubber-Track-400x86Bx56,supplier_products
prd_bs406152453xd,BS406152453XD,BS406152453XD,,"16"" Bridgestone Extreme Duty Rubber Track (406x152.4x53)",Rubber Track,ts_406x1524x53,,,6354,0,,https://www.mwedealers.com/Bridgestone-Extreme-Duty-Rubber-Track_2,supplier_products
prd_bs406152453xd_a8aq4h,BS406152453XD-A8AQ4H,,BS406152453XD-A8AQ4H,406x152.4x53 Rubber Track | Directional,Rubber Track,,,6354,8177.6,0,895,https://newrubbertrack.com/products/bs406152453xd-585192,shopify_product
prd_bs45081w76xd,BS45081W76XD,BS45081W76XD,,"18"" Bridgestone Extreme Duty MX Pattern Rubber Track (450x81Wx76)",Rubber Track,ts_450x81wx76,MX Pattern,,2570,0,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty,supplier_products
prd_bs4508652bxd,BS4508652BXD,BS4508652BXD,,"18"" Bridgestone Extreme Duty Block Pattern Rubber Track (450x86Bx52)",Rubber Track,ts_450x86bx52,Block Pattern,,1550,18,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Block-Pattern-Rubber-Track-450x86Bx52,supplier_products
prd_bs4508652cxd,BS4508652CXD,BS4508652CXD,,"18"" Bridgestone Extreme Duty C Pattern Rubber Track (450x86Bx52)",Rubber Track,ts_450x86bx52,C Pattern,,1531,7,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-C-Pattern-Rubber-Track-450x86Bx52,supplier_products
prd_bs4508652vxd,BS4508652VXD,BS4508652VXD,,"18"" Bridgestone Extreme Duty Vortech Rubber Track (450x86Bx52)",Rubber Track,ts_450x86bx52,Vortech,,1531,0,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Vortech_2,supplier_products
prd_bs4508653cxd,BS4508653CXD,BS4508653CXD,,"18"" Bridgestone Extreme Duty C Pattern Rubber Track (450x86Bx53)",Rubber Track,ts_450x86bx53,C Pattern,,1575,2,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-C-Pattern-Rubber-Track-450x86Bx53,supplier_products
prd_bs4508655bxd,BS4508655BXD,BS4508655BXD,,"18"" Bridgestone Extreme Duty Block Pattern Rubber Track (450x86Bx55)",Rubber Track,ts_450x86bx55,Block Pattern,,1615,54,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Block-Pattern-Rubber-Track-450x86Bx55,supplier_products
prd_bs4508655cxd,BS4508655CXD,BS4508655CXD,,"18"" Bridgestone Extreme Duty C Pattern Rubber Track (450x86Bx55)",Rubber Track,ts_450x86bx55,C Pattern,,1615,0,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-C-Pattern-Rubber-Track-450x86Bx55,supplier_products
prd_bs4508655mbxd,BS4508655MBXD,BS4508655MBXD,,"18"" Bridgestone Extreme Duty Multi-Bar Pattern Rubber Track (450x86Bx55)",Rubber Track,ts_450x86bx55,Multi-Bar Pattern,,1615,17,,https://www.mwedealers.com/18-Bridgestone-Multi-Bar-Pattern,supplier_products
prd_bs4508655vxd,BS4508655VXD,BS4508655VXD,,"18"" Bridgestone Extreme Duty Vortech Rubber Track (450x86Bx55)",Rubber Track,ts_450x86bx55,Vortech,,1615,0,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Vortech,supplier_products
prd_bs4508656bxd,BS4508656BXD,BS4508656BXD,,"18"" Bridgestone Extreme Duty Block Pattern Rubber Track (450x86Bx56)",Rubber Track,ts_450x86bx56,Block Pattern,,1642,26,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Block-Pattern-Rubber-Track-450x86Bx56,supplier_products
prd_bs4508656mbxd,BS4508656MBXD,BS4508656MBXD,,"18"" Bridgestone Extreme Duty Multi-Bar Pattern Rubber Track (450x86Bx56)",Rubber Track,ts_450x86bx56,Multi-Bar Pattern,,1642,21,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Multi-bar-Pattern-Rubber-Track-450x86MBx56,supplier_products
prd_bs4508656vxd,BS4508656VXD,BS4508656VXD,,"18"" Bridgestone Extreme Duty Vortech Rubber Track (450x86Bx56)",Rubber Track,ts_450x86bx56,Vortech,,1642,0,,https://www.mwedealers.com/18-Bridgestone-Vortech_2,supplier_products
prd_bs4508656xdzb,BS4508656XDZB,BS4508656XDZB,,"18"" Bridgestone Extreme Duty Zig Zag Track Pattern Rubber Track (450x86Bx56)",Rubber Track,ts_450x86bx56,Zig Zag Track Pattern,,1567,13,,https://www.mwedealers.com/18-Rubber-Track-450x86Bx56,supplier_products
prd_bs4508658bxd,BS4508658BXD,BS4508658BXD,,"18"" Bridgestone Extreme Duty Block Pattern Rubber Track (450x86Bx58)",Rubber Track,ts_450x86bx58,Block Pattern,,1900,19,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Block-Pattern-Rubber-Track-450x86Bx58,supplier_products
prd_bs4508658cxd,BS4508658CXD,BS4508658CXD,,"18"" Bridgestone Extreme Duty C Pattern Rubber Track (450x86Bx58)",Rubber Track,ts_450x86bx58,C Pattern,,1803,4,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-C-Pattern-Rubber-Track-450x86Bx58,supplier_products
prd_bs4508658mbxd,BS4508658MBXD,BS4508658MBXD,,"18"" Bridgestone Extreme Duty Multi-Bar Pattern Rubber Track (450x86Bx58)",Rubber Track,ts_450x86bx58,Multi-Bar Pattern,,1803,10,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Multibar-Pattern-Rubber-Track-450x86Bx58,supplier_products
prd_bs4508658vxd,BS4508658VXD,BS4508658VXD,,"18"" Bridgestone Extreme Duty Vortech Rubber Track (450x86Bx58)",Rubber Track,ts_450x86bx58,Vortech,,1803,0,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Vortech-Pattern-Rubber-Track-450x86x58,supplier_products
prd_bs4508658xdzb,BS4508658XDZB,BS4508658XDZB,,"18"" Bridgestone Extreme Duty Zig Zag Track Pattern Rubber Track (450x86Bx58)",Rubber Track,ts_450x86bx58,Zig Zag Track Pattern,,1720,2,,https://www.mwedealers.com/18-Rubber-Track-450x86Bx58,supplier_products
prd_bs4508660bxd,BS4508660BXD,BS4508660BXD,,"18"" Bridgestone Extreme Duty Block Pattern Rubber Track (450x86Bx60)",Rubber Track,ts_450x86bx60,Block Pattern,,1864,28,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Block-Pattern-Rubber-Track-450x86Bx60,supplier_products
prd_bs4508660cxd,BS4508660CXD,BS4508660CXD,,"18"" Bridgestone Extreme Duty C Pattern Rubber Track (450x86Bx60)",Rubber Track,ts_450x86bx60,C Pattern,,1864,6,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-C-Pattern-Rubber-Track-450x86Bx60,supplier_products
prd_bs4508660mbxd,BS4508660MBXD,BS4508660MBXD,,"18"" Bridgestone Extreme Duty Multi-Bar Pattern Rubber Track (450x86Bx60)",Rubber Track,ts_450x86bx60,Multi-Bar Pattern,,1864,4,,https://www.mwedealers.com/18-Bridgestone-Extreme-Duty-Multi-bar-Pattern-Rubber-Track-450x86MBx60,supplier_products
prd_bs4508660vxd,BS4508660VXD,BS4508660VXD,,"18"" Bridgestone Heavy Duty Vortech Rubber Track (450x86Bx60)",Rubber Track,ts_450x86bx60,Vortech,,1864,0,,https://www.mwedealers.com/18-Bridgestone-Vortech,supplier_products
prd_bs4508660xdzb,BS4508660XDZB,BS4508660XDZB,,"18"" Bridgestone Extreme Duty Zig Zag Track Pattern Rubber Track (450x86Bx60)",Rubber Track,ts_450x86bx60,Zig Zag Track Pattern,,1779,1,,https://www.mwedealers.com/18-Rubber-Track-450x86Bx60,supplier_products
prd_bs457531524sm,BS457531524SM,BS457531524SM,,"18"" Bridgestone Extreme Duty Rubber Track (457x152.4x53-970)",Rubber Track,,,,6719,0,,https://www.mwedealers.com/18-Bridgestone,supplier_products
prd_bs45755152_4sn,BS45755152.4SN,BS45755152.4SN,,"18"" Bridgestone Extreme Duty Rubber Track (457X152.4X55)",Rubber Track,ts_457x1524x55,,,7493,0,,https://www.mwedealers.com/Bridgestone-Paver-Track-Chevron-457x55x152.4-SN,supplier_products
prd_bs457x53x152_4sn,BS457X53X152.4SN,BS457X53X152.4SN,,"18"" Bridgestone Extreme Duty Rubber Track (457x152.4x53-950)",Rubber Track,,,,6333,0,,https://www.mwedealers.com/Bridgestone_125,supplier_products
prd_bs483152452xd,BS483152452XD,BS483152452XD,,"19"" Bridgestone Extreme Duty Rubber Track (483x152.4x52-940)",Rubber Track,,,,6745,0,,https://www.mwedealers.com/Bridgestone_126,supplier_products
prd_bw10,BW10,BW10,,"CAT 277C/287C/297C10"" BOGIE WHEEL - Bolt Pattern is in center of wheel",Wheel,,,,49,0,,https://www.mwedealers.com/CAT-277C-287C-297C10-BOGIE-WHEEL-Bolt-Pattern-is-in-center-of-wheel_2,supplier_products
prd_bw2101grp,BW2101GRP,BW2101GRP,,"CAT 247B/257B 10"" INTERMEDIATE BOGIE HUB WHEEL GROUP - (1 - WHEEL, 2 - CONE, 2 SNAP RING, 1 - DUST COVER, 1 - NON-LOCKNUT, 1 - ANTI SPIN WASHER, 1 - SEAL)",Wheel,,,,120,0,,https://www.mwedealers.com/CAT-247B-257B-10-INTERMEDIATE-BOGIE-HUB-WHEEL-GROUP-1-WHEEL-2-CONE-2-SNAP-RING-1-DUST,supplier_products
prd_co154_450,CO154-450,CO154-450,,CLIP ON RUBBER PADS,Undercarriage Part,,,,32,199,,https://www.mwedealers.com/CLIP-ON-RUBBER-PADS_6,supplier_products
prd_co171_500,CO171-500,CO171-500,,500mm clip on rubber pad,Undercarriage Part,,,,43,301,,https://www.mwedealers.com/CLIP-ON-RUBBER-PADS,supplier_products
prd_co171_600,CO171-600,CO171-600,,600MM clip on rubber pad,Undercarriage Part,,,,50,27,,https://www.mwedealers.com/CLIP-ON-RUBBER-PADS_7,supplier_products
prd_co171_700,CO171-700,CO171-700,,700mm Clip on rubber pad,Undercarriage Part,,,,78,157,,https://www.mwedealers.com/700mm-Clip-on-rubber-pad,supplier_products
prd_co175_500,CO175-500,CO175-500,,500MM Clip on rubber pad 175-500,Undercarriage Part,,,,41,511,,https://www.mwedealers.com/CLIP-ON-RUBBER-PADS_8,supplier_products
prd_co175_600,CO175-600,CO175-600,,600MM clip on rubber pad 175-600,Undercarriage Part,,,,62,68,,https://www.mwedealers.com/CLIP-ON-RUBBER-PADS_9,supplier_products
prd_co175_600b,CO175-600B,CO175-600B,,CO175-600G CLIP ON TRACK PAD,Undercarriage Part,,,,25,2,,https://www.mwedealers.com/CO175-600G-CLIP-ON-TRACK-PAD,supplier_products
prd_co175_700,CO175-700,CO175-700,,700MM clip on rubber pad 175-700,Undercarriage Part,,,,68,107,,https://www.mwedealers.com/CLIP-ON-RUBBER-PADS_5,supplier_products
prd_cr03712_00100,CR03712-00100,CR03712-00100,,Heavy Duty Carrier Roller,Roller,,,,85,4,,https://www.mwedealers.com/TAKEUCHI-TB135-Carrier-Roller,supplier_products
prd_cr03912_00100,CR03912-00100,CR03912-00100,,Heavy Duty Carrier Roller,Roller,,,,108,0,,https://www.mwedealers.com/Heavy-Duty-MWE-Undercarriage-Carrier-Roller,supplier_products
prd_cr05612_04080,CR05612-04080,CR05612-04080,,Heavy Duty Carrier Roller,Roller,,,,113,9,,https://www.mwedealers.com/TAKEUCHI-TB175-Carrier-Roller,supplier_products
prd_cr1180_9221,CR1180-9221,CR1180-9221,,Heavy Duty Carrier Roller,Roller,,,,108,1,,https://www.mwedealers.com/HITACHI-ZX40U-50US7001-up-ZX40U-2-3-ZX50-ZX50U-2-3-ZX55UR-2-3-KOMATSU-PC35-PC40-PC45,supplier_products
prd_cr1181_00430,CR1181-00430,CR1181-00430,,Heavy Duty Carrier Roller,Roller,,,,113,0,,https://www.mwedealers.com/VOLVO-EC55-EC55B-ECR58,supplier_products
prd_cr146_6064,CR146-6064,CR146-6064,,Heavy Duty Carrier Roller,Roller,,,,85,41,,https://www.mwedealers.com/CAT-302.5-302.5C-303.5-Top-CR,supplier_products
prd_cr193_7070,CR193-7070,CR193-7070,,Heavy Duty Carrier Roller,Roller,,,,87,0,,https://www.mwedealers.com/MWE-Undercarriage_37,supplier_products
prd_cr20t_30_00050,CR20T-30-00050,CR20T-30-00050,,Heavy Duty Carrier Roller,Roller,,,,108,0,,https://www.mwedealers.com/KOMATSU-PC25-1-PC60-7-PC75-2-3steel-CR,supplier_products
prd_cr20t_30_00060,CR20T-30-00060,CR20T-30-00060,,Heavy Duty Carrier Roller,Roller,,,,144,4,,https://www.mwedealers.com/KOMATUS-PC25-1-PC30-PC38-PC40-6-PC50,supplier_products
prd_cr265_7675,CR265-7675,CR265-7675,,Heavy Duty Carrier Roller,Roller,,,,143,0,,https://www.mwedealers.com/CAT-304CCR-305CCR-Top-Roller,supplier_products
prd_cr266_8794,CR266-8794,CR266-8794,,Heavy Duty Carrier Roller,Roller,,,,162,0,,https://www.mwedealers.com/Heavy-Duty-MWE-Undercarriage_6,supplier_products
prd_cr277_8576,CR277-8576,CR277-8576,,Heavy Duty Carrier Roller,Roller,,,,127,0,,https://www.mwedealers.com/CAT-307-308-E70B-CR-CR,supplier_products
prd_cr4392416,CR4392416,CR4392416,,Heavy Duty Carrier Roller,Roller,,,,89,0,,https://www.mwedealers.com/JOHN-DEERE-27C-35C-50C-60D-CARRIER-ROLLER,supplier_products
prd_cr4718355,CR4718355,CR4718355,,Heavy Duty Carrier Roller,Roller,,,,89,0,,https://www.mwedealers.com/Heavy-Duty-TNT-MWE-Undercarriage_38,supplier_products
prd_cr7012275,CR7012275,CR7012275,,Heavy Duty Carrier Roller,Roller,,,,132,1,,https://www.mwedealers.com/Heavy-Duty-TNT-MWE-Undercarriage_19,supplier_products
prd_cr7020867,CR7020867,CR7020867,,Heavy Duty Carrier Roller,Roller,,,,101,0,,https://www.mwedealers.com/Heavy-Duty-TNT-MWE-Undercarriage_4,supplier_products
prd_cr7257873,CR7257873,CR7257873,,Heavy Duty Carrier Roller,Roller,,,,97,4,,https://www.mwedealers.com/BOBCAT-E26-325-328-331-334-430-OEM-6814882-6814886_2,supplier_products
prd_cr9237948,CR9237948,CR9237948,,Heavy Duty Carrier Roller,Roller,,,,77,12,,https://www.mwedealers.com/JOHN-DEERE-35D-PC20-7-CR,supplier_products
prd_cr9239529,CR9239529,CR9239529,,Heavy Duty Carrier Roller,Roller,,,,89,17,,https://www.mwedealers.com/JOHN-DEERE-50D-EX50-EX30-35D-CR,supplier_products
prd_crkm2794,CRKM2794,CRKM2794,,Heavy Duty Carrier Roller,Roller,,,,154,3,,https://www.mwedealers.com/KOMATSU-PC60-6-PC120-5-PC128-TO-PC138-CR,supplier_products
prd_crlk327,CRLK327,CRLK327,,Heavy Duty Carrier Roller,Roller,,,,106,10,,https://www.mwedealers.com/HITACHI-JOHN-DEERE-EX60-5-EX80-JD80-CR,supplier_products
prd_crps64d01001f1,CRPS64D01001F1,CRPS64D01001F1,,Heavy Duty Carrier Roller,Roller,,,,89,0,,https://www.mwedealers.com/MWE-Undercarriage_33,supplier_products
prd_crpv64d00001f1,CRPV64D00001F1,CRPV64D00001F1,,Heavy Duty Carrier Roller,Roller,,,,85,0,,https://www.mwedealers.com/CASE-CX31-CX31B-CX35-SK30SR-2-SK35SR-2-Early-CARRIER-ROLLER,supplier_products
prd_crpw64d01017f2,CRPW64D01017F2,CRPW64D01017F2,,Heavy Duty Carrier Roller,Roller,,,,85,0,,https://www.mwedealers.com/CARRIER-ROLLER,supplier_products
prd_crrc411_21903,CRRC411-21903,CRRC411-21903,,Heavy Duty Carrier Roller,Roller,,,,93,0,,https://www.mwedealers.com/KUBOTA-KX71-3-KX91-3-Top-Roller,supplier_products
prd_crrd411_22900,CRRD411-22900,CRRD411-22900,,Heavy Duty Carrier Roller,Roller,,,,89,0,,https://www.mwedealers.com/KX121-3-KX161-3-CARRIER-ROLLER,supplier_products
prd_crrd809_21900,CRRD809-21900,CRRD809-21900,,Heavy Duty Carrier Roller,Roller,,,,98,0,,https://www.mwedealers.com/KX080-3-Carrier-Roller,supplier_products
prd_crt006m027,CRT006M027,CRT006M027,,Heavy Duty Carrier Roller,Roller,,,,75,4,,https://www.mwedealers.com/JCB-802-803-Carrier-Roller,supplier_products
prd_cryt64d01001f1,CRYT64D01001F1,CRYT64D01001F1,,Heavy Duty Carrier Roller,Roller,,,,110,0,,https://www.mwedealers.com/CASE-KOBELCO-CX47-SK40SR-SK45SR-50SR-50SR-3-SK80CS-E50,supplier_products
prd_ct135_41_64_400,CT135-41-64-400,CT135-41-64-400,,HYBRID PAD 135-41-64-400,Undercarriage Part,,,,42,10,,https://www.mwedealers.com/HYBRID-PAD-135-41-64-400,supplier_products
prd_ct135_51_72_400,CT135-51-72-400,CT135-51-72-400,,HYBRID PAD 135-51-72-400,Undercarriage Part,,,,46,202,,https://www.mwedealers.com/HYBRID-PAD-135-51-72-400,supplier_products
prd_ct135_51_72_400_jexmku,CT135-51-72-400-JEXMKU,,CT135-51-72-400-JEXMKU,Hybrid Track Pad | Part #CT135-51-72-400,Rubber Track,,,46,59.2,202,350,https://newrubbertrack.com/products/ct135-51-72-400,shopify_product
prd_ct135_51_72_450,CT135-51-72-450,CT135-51-72-450,,Hybrid Pad 135-51-72-450,Undercarriage Part,,,,46,291,,https://www.mwedealers.com/Hybrid-Pad-135-51-72-450,supplier_products
prd_ct135_51_72_450_vb93n1,CT135-51-72-450-VB93N1,,CT135-51-72-450-VB93N1,Bobcat Hybrid Track Pad | Part #CT135-51-72-450,Rubber Track,,,46,59.2,291,350,https://newrubbertrack.com/products/ct135-51-72-450,shopify_product
prd_ct135_53_80_400,CT135-53-80-400,CT135-53-80-400,,Hybrid Track Pad 135-400,Undercarriage Part,,,,38,794,,https://www.mwedealers.com/Hybrid-Track-Pad-135-400,supplier_products
prd_ct154_45_73_450,CT154-45-73-450,CT154-45-73-450,,HYBRID PAD 154-73-450,Undercarriage Part,,,,52,139,,https://www.mwedealers.com/HYBRID-PAD-154-73-450,supplier_products
prd_ct154_45_73_450_ftbkw5,CT154-45-73-450-FTBKW5,,CT154-45-73-450-FTBKW5,Hybrid Track Pad | Part #CT154-45-73-450,Rubber Track,,,52,66.92,139,350,https://newrubbertrack.com/products/ct154-45-73-450,shopify_product
prd_ct154_58_89_450,CT154-58-89-450,CT154-58-89-450,,HYBRID PAD 154-89-450,Undercarriage Part,,,,62,404,,https://www.mwedealers.com/HYBRID-PAD-154-89-450,supplier_products
prd_ct154_58_89_450_ktli9j,CT154-58-89-450-KTLI9J,,CT154-58-89-450-KTLI9J,Takeuchi Hybrid Track Pad | Part #CT154-58-89-450,Rubber Track,,,62,79.79000000000001,404,350,https://newrubbertrack.com/products/ct154-58-89-450,shopify_product
prd_ct171_107_500,CT171-107-500,CT171-107-500,,"HYBRID PAD 171-107-500 with 16mm x 60mm socket bolts, nuts, lockwashers (4 ea.)",Undercarriage Part,,,,78,39,,https://www.mwedealers.com/HYBRID-PAD-171-107-500,supplier_products
prd_ct171_107_500_ex7cmo,CT171-107-500-EX7CMO,,CT171-107-500-EX7CMO,Bolt-On Track Pad | Part #CT171-107-500,Rubber Track,,,78,100.39,39,350,https://newrubbertrack.com/products/ct171-107-500,shopify_product
prd_ct171_107_500w,CT171-107-500W,CT171-107-500w,,"HYBRID PAD 171-107-500 Wing Lip with 16mm x 60mm socket bolts, nuts, lockwashers (4 ea.)",Undercarriage Part,,,,67,6,,https://www.mwedealers.com/HYBRID-PAD-171-107-500-Wing-Lip,supplier_products
prd_ct171_107_500w_q567n6,CT171-107-500W-Q567N6,,CT171-107-500w-Q567N6,CAT Bolt-On Track Pad | Part #CT171-107-500W,Rubber Track,,,67,86.23,6,5,https://newrubbertrack.com/products/ct171-107-500w,shopify_product
prd_ct171_107_600,CT171-107-600,CT171-107-600,,"HYBRID PAD 171-107-600 with 16mm x 60mm socket bolts, nuts, lockwashers (4 ea.)",Undercarriage Part,,,,94,325,,https://www.mwedealers.com/HYBRID-PAD-171-107-600,supplier_products
prd_ct171_107_600_5mcfl0,CT171-107-600-5MCFL0,,CT171-107-600-5MCFL0,Bolt-On Track Pad | Part #CT171-107-600,Rubber Track,,,94,120.98,325,350,https://newrubbertrack.com/products/ct171-107-600,shopify_product
prd_ct175_86_500,CT175-86-500,CT175-86-500,,HYBRID PAD 175-86-500,Undercarriage Part,,,,78,200,,https://www.mwedealers.com/HYBRID-PAD-175-86-500,supplier_products
prd_ct175_86_500_a05k96,CT175-86-500-A05K96,,CT175-86-500-A05K96,Komatsu Hybrid Track Pad | Part #CT175-86-500,Rubber Track,,,78,100.39,200,350,https://newrubbertrack.com/products/ct175-86-500,shopify_product
prd_ct175_86_600,CT175-86-600,CT175-86-600,,HYBRID PAD 175-86-600,Undercarriage Part,,,,75,140,,https://www.mwedealers.com/HYBRID-PAD-175-86-600,supplier_products
prd_ct175_86_600_bm631e,CT175-86-600-BM631E,,CT175-86-600-BM631E,Komatsu Hybrid Track Pad | Part #CT175-86-600,Rubber Track,,,75,96.52,140,350,https://newrubbertrack.com/products/ct175-86-600,shopify_product
prd_ct300ks,CT300KS,CT300KS,,HYBRID PAD 300MM KOMATSU - Stud type,Undercarriage Part,,,,15,639,,https://www.mwedealers.com/HYBRID-PAD-300MM-KOMATSU-Stud-type,supplier_products
prd_ct300ks_2tjou2,CT300KS-2TJOU2,,CT300KS-2TJOU2,Komatsu Hybrid Track Pad | Part #CT300KS,Track Pads,,,15,19.3,639,350,https://newrubbertrack.com/products/ct300ks,shopify_product
prd_fi03714_00000,FI03714-00000,FI03714-00000,,Heavy Duty Front Idler,Idler,,,,330,0,,https://www.mwedealers.com/TAKEUCHI-TB025-TB035-TB125-TB135-TB25FR-TB28FR-TB228-Front-Idler-KOBELCO-SK020-SK024-SK,supplier_products
prd_fi04214_01200,FI04214-01200,FI04214-01200,,Heavy Duty Front Idler,Idler,,,,333,8,,https://www.mwedealers.com/Heavy-Duty-MWE-MWE-Undercarriage_39,supplier_products
prd_fi04614_90010,FI04614-90010,FI04614-90010,,Heavy Duty Front Idler,Idler,,,,436,15,,https://www.mwedealers.com/TAKEUCHI-TB045-TB145-TB153FR-TB53FR-TB250-FRONT-IDLER-OE-PART-04614-90010-Kobelco-SK042,supplier_products
prd_fi05614_00600,FI05614-00600,FI05614-00600,,Heavy Duty Front Idler,Idler,,,,669,0,,https://www.mwedealers.com/TAKEUCHI-TB070-TB175-TB068FR-TB75FR-TB80FR-TB180FR-FRONT-IDLER-OE-PART-05614-00600,supplier_products
prd_fi05614_03100,FI05614-03100,FI05614-03100,,Heavy Duty Front Idler,Idler,,,,550,0,,https://www.mwedealers.com/MWE-Undercarriage_48,supplier_products
prd_fi06814_00019,FI06814-00019,FI06814-00019,,Heavy Duty Front Idler,Idler,,,,490,0,,https://www.mwedealers.com/MWE-Undercarriage_41,supplier_products
prd_fi08801_40000,FI08801-40000,FI08801-40000,,Heavy Duty Front Idler,Idler,,,,431,8,,https://www.mwedealers.com/Takeuchi-TL130-Front-FI,supplier_products
prd_fi08811_40300,FI08811-40300,FI08811-40300,,Heavy Duty Front Idler,Idler,,,,383,20,,https://www.mwedealers.com/Takeuchi-TL140-TL240-FI-Assy-Front-FI,supplier_products
prd_fi1048166,FI1048166,FI1048166,,Heavy Duty Front Idler,Idler,,,,521,1,,https://www.mwedealers.com/Front-Idler-CAT-E120B,supplier_products
prd_fi172_2100,FI172-2100,FI172-2100,,Heavy Duty Front Idler,Idler,,,,366,0,,https://www.mwedealers.com/FI172-2100,supplier_products
prd_fi1r8938,FI1R8938,FI1R8938,,Heavy Duty Front Idler,Idler,,,,497,6,,https://www.mwedealers.com/CAT-E70B-Front-Idler,supplier_products
prd_fi226_4049,FI226-4049,FI226-4049,,Heavy Duty Front Idler,Idler,,,,258,0,,https://www.mwedealers.com/TNT-MWE-Undercarriage_11,supplier_products
prd_fi240_6304,FI240-6304,FI240-6304,,Heavy Duty Front Idler,Idler,,,,386,0,,https://www.mwedealers.com/MWE-Undercarriage_44,supplier_products
prd_fi241_5973,FI241-5973,FI241-5973,,Heavy Duty Front Idler,Idler,,,,369,0,,https://www.mwedealers.com/Heavy-Duty-MWE-MWE-Undercarriage-Idler_6,supplier_products
